,id,terrestrial_date,sol,ls,month,min_temp,pressure,terrestrial_date 
1630,1658,2017-06-27,1739,25,1,-77.0,861.0,2017-06-27
1631,1662,2017-06-28,1740,25,1,-78.0,861.0,2017-06-28
1632,1659,2017-06-29,1741,26,1,-78.0,863.0,2017-06-29
1633,1661,2017-06-30,1742,26,1,-77.0,865.0,2017-06-30
1634,1660,2017-07-02,1743,27,1,-78.0,863.0,2017-07-02
1635,1663,2017-07-03,1744,27,1,-78.0,863.0,2017-07-03
1636,1664,2017-07-04,1745,28,1,-78.0,865.0,2017-07-04
1637,1665,2017-07-05,1746,28,1,-76.0,866.0,2017-07-05
1638,1666,2017-07-06,1747,29,1,-79.0,866.0,2017-07-06
1639,1668,2017-07-07,1748,29,1,-79.0,867.0,2017-07-07
1640,1667,2017-07-08,1749,30,2,-76.0,867.0,2017-07-08
1641,1669,2017-07-09,1750,30,2,-77.0,867.0,2017-07-09
1642,1670,2017-07-10,1751,31,2,-78.0,867.0,2017-07-10
1643,1671,2017-07-11,1752,31,2,-80.0,867.0,2017-07-11
1644,1672,2017-07-12,1753,32,2,-76.0,868.0,2017-07-12
1645,1673,2017-07-13,1754,32,2,-78.0,870.0,2017-07-13
1646,1674,2017-07-14,1755,32,2,-77.0,870.0,2017-07-14
1647,1675,2017-07-15,1756,33,2,-78.0,871.0,2017-07-15
1648,1676,2017-07-16,1757,33,2,-78.0,871.0,2017-07-16
1649,1677,2017-07-17,1758,34,2,-78.0,871.0,2017-07-17
1650,1678,2017-07-18,1759,34,2,-77.0,871.0,2017-07-18
1651,1679,2017-07-19,1760,35,2,-78.0,872.0,2017-07-19
1652,1684,2017-07-20,1761,35,2,-77.0,872.0,2017-07-20
1653,1687,2017-07-21,1762,36,2,-77.0,872.0,2017-07-21
1654,1680,2017-07-22,1763,36,2,-78.0,873.0,2017-07-22
1655,1682,2017-07-23,1764,37,2,-79.0,872.0,2017-07-23
1656,1690,2017-07-24,1765,37,2,-77.0,873.0,2017-07-24
1657,1688,2017-07-25,1766,38,2,-79.0,873.0,2017-07-25
1658,1691,2017-07-26,1767,38,2,-77.0,874.0,2017-07-26
1659,1683,2017-07-27,1768,39,2,-78.0,875.0,2017-07-27
1660,1689,2017-07-28,1769,39,2,-76.0,875.0,2017-07-28
1661,1686,2017-07-29,1770,39,2,-79.0,875.0,2017-07-29
1662,1692,2017-07-30,1771,40,2,-79.0,876.0,2017-07-30
1663,1681,2017-07-31,1772,40,2,-78.0,876.0,2017-07-31
1664,1685,2017-08-01,1773,41,2,-78.0,876.0,2017-08-01
1665,1693,2017-08-02,1774,41,2,-79.0,877.0,2017-08-02
1666,1694,2017-08-03,1775,42,2,-80.0,877.0,2017-08-03
1667,1696,2017-08-04,1776,42,2,-79.0,877.0,2017-08-04
1668,1695,2017-08-05,1777,43,2,-79.0,877.0,2017-08-05
1669,1697,2017-08-06,1778,43,2,-81.0,877.0,2017-08-06
1670,1698,2017-08-07,1779,44,2,-78.0,878.0,2017-08-07
1671,1699,2017-08-09,1780,44,2,-77.0,879.0,2017-08-09
1672,1700,2017-08-10,1781,45,2,-78.0,879.0,2017-08-10
1673,1701,2017-08-11,1782,45,2,-78.0,878.0,2017-08-11
1674,1703,2017-08-12,1783,45,2,-79.0,879.0,2017-08-12
1675,1702,2017-08-13,1784,46,2,-80.0,883.0,2017-08-13
1676,1704,2017-08-14,1785,46,2,-77.0,881.0,2017-08-14
1677,1705,2017-08-16,1787,47,2,-79.0,881.0,2017-08-16
1678,1706,2017-08-17,1788,48,2,-79.0,881.0,2017-08-17
1679,1708,2017-08-18,1789,48,2,-79.0,881.0,2017-08-18
1680,1707,2017-08-19,1790,49,2,-81.0,882.0,2017-08-19
1681,1709,2017-08-20,1791,49,2,-79.0,882.0,2017-08-20
1682,1710,2017-08-21,1792,50,2,-80.0,883.0,2017-08-21
1683,1711,2017-08-22,1793,50,2,-80.0,883.0,2017-08-22
1684,1712,2017-08-23,1794,50,2,-80.0,883.0,2017-08-23
1685,1714,2017-08-24,1795,51,2,-81.0,882.0,2017-08-24
1686,1715,2017-08-25,1796,51,2,-80.0,883.0,2017-08-25
1687,1713,2017-08-26,1797,52,2,-79.0,884.0,2017-08-26
1688,1716,2017-08-27,1798,52,2,-79.0,883.0,2017-08-27
1689,1717,2017-08-28,1799,53,2,-78.0,883.0,2017-08-28
1690,1718,2017-08-29,1800,53,2,-80.0,883.0,2017-08-29
1691,1719,2017-08-30,1801,54,2,-80.0,882.0,2017-08-30
1692,1722,2017-08-31,1802,54,2,-79.0,882.0,2017-08-31
1693,1723,2017-09-01,1803,55,2,-78.0,882.0,2017-09-01
1694,1720,2017-09-02,1804,55,2,-78.0,883.0,2017-09-02
1695,1721,2017-09-03,1805,55,2,-78.0,883.0,2017-09-03
1696,1724,2017-09-04,1806,56,2,-80.0,884.0,2017-09-04
1697,1725,2017-09-05,1807,56,2,-78.0,884.0,2017-09-05
1698,1726,2017-09-06,1808,57,2,-79.0,884.0,2017-09-06
1699,1728,2017-09-07,1809,57,2,-80.0,884.0,2017-09-07
1700,1729,2017-09-08,1810,58,2,-78.0,883.0,2017-09-08
1701,1727,2017-09-09,1811,58,2,-79.0,882.0,2017-09-09
1702,1730,2017-09-10,1812,59,2,-79.0,882.0,2017-09-10
1703,1731,2017-09-11,1813,59,2,-80.0,881.0,2017-09-11
1704,1732,2017-09-12,1814,59,2,-80.0,881.0,2017-09-12
1705,1733,2017-09-13,1815,60,3,-81.0,881.0,2017-09-13
1706,1734,2017-09-15,1816,60,3,-82.0,882.0,2017-09-15
1707,1735,2017-09-16,1817,61,3,-80.0,882.0,2017-09-16
1708,1736,2017-09-17,1818,61,3,-81.0,881.0,2017-09-17
1709,1737,2017-09-18,1819,62,3,-82.0,880.0,2017-09-18
1710,1738,2017-09-19,1820,62,3,-79.0,881.0,2017-09-19
1711,1740,2017-09-20,1821,63,3,-81.0,882.0,2017-09-20
1712,1739,2017-09-21,1822,63,3,-78.0,881.0,2017-09-21
1713,1743,2017-09-22,1823,64,3,-80.0,879.0,2017-09-22
1714,1742,2017-09-23,1824,64,3,-80.0,879.0,2017-09-23
1715,1741,2017-09-24,1825,64,3,-80.0,878.0,2017-09-24
1716,1744,2017-09-25,1826,65,3,-80.0,878.0,2017-09-25
1717,1745,2017-09-26,1827,65,3,-80.0,879.0,2017-09-26
1718,1746,2017-09-27,1828,66,3,-80.0,878.0,2017-09-27
1719,1749,2017-09-28,1829,66,3,-78.0,877.0,2017-09-28
1720,1748,2017-09-29,1830,67,3,-80.0,877.0,2017-09-29
1721,1747,2017-09-30,1831,67,3,-80.0,876.0,2017-09-30
1722,1750,2017-10-01,1832,68,3,-84.0,875.0,2017-10-01
1723,1751,2017-10-02,1833,68,3,-81.0,875.0,2017-10-02
1724,1752,2017-10-03,1834,68,3,-80.0,875.0,2017-10-03
1725,1753,2017-10-04,1835,69,3,-80.0,873.0,2017-10-04
1726,1755,2017-10-05,1836,69,3,-81.0,873.0,2017-10-05
1727,1756,2017-10-06,1837,70,3,-81.0,872.0,2017-10-06
1728,1754,2017-10-07,1838,70,3,-79.0,872.0,2017-10-07
1729,1757,2017-10-08,1839,71,3,-80.0,872.0,2017-10-08
1730,1758,2017-10-09,1840,71,3,-77.0,871.0,2017-10-09
1731,1759,2017-10-10,1841,72,3,-77.0,870.0,2017-10-10
1732,1761,2017-10-11,1842,72,3,-79.0,869.0,2017-10-11
1733,1760,2017-10-12,1843,72,3,-80.0,869.0,2017-10-12
1734,1762,2017-10-13,1844,73,3,-81.0,869.0,2017-10-13
1735,1763,2017-10-14,1845,73,3,-80.0,868.0,2017-10-14
1736,1765,2017-10-15,1846,74,3,-80.0,868.0,2017-10-15
1737,1764,2017-10-16,1847,74,3,-80.0,866.0,2017-10-16
1738,1766,2017-10-17,1848,75,3,-80.0,865.0,2017-10-17
1739,1770,2017-10-18,1849,75,3,-80.0,864.0,2017-10-18
1740,1768,2017-10-19,1850,76,3,-80.0,864.0,2017-10-19
1741,1767,2017-10-20,1851,76,3,-87.0,864.0,2017-10-20
1742,1769,2017-10-22,1852,77,3,-80.0,863.0,2017-10-22
1743,1771,2017-10-23,1853,77,3,-80.0,862.0,2017-10-23
1744,1772,2017-10-24,1854,77,3,-80.0,861.0,2017-10-24
1745,1773,2017-10-25,1855,78,3,-78.0,861.0,2017-10-25
1746,1774,2017-10-26,1856,78,3,-80.0,859.0,2017-10-26
1747,1776,2017-10-27,1857,79,3,-80.0,858.0,2017-10-27
1748,1775,2017-10-28,1858,79,3,-81.0,857.0,2017-10-28
1749,1779,2017-10-29,1859,80,3,-79.0,857.0,2017-10-29
1750,1778,2017-10-30,1860,80,3,-80.0,857.0,2017-10-30
1751,1780,2017-10-31,1861,81,3,-79.0,855.0,2017-10-31
1752,1777,2017-11-01,1862,81,3,-81.0,854.0,2017-11-01
1753,1781,2017-11-02,1863,81,3,-80.0,853.0,2017-11-02
1754,1782,2017-11-03,1864,82,3,-82.0,852.0,2017-11-03
1755,1783,2017-11-04,1865,82,3,-80.0,852.0,2017-11-04
1756,1785,2017-11-05,1866,83,3,-80.0,850.0,2017-11-05
1757,1784,2017-11-06,1867,83,3,-78.0,848.0,2017-11-06
1758,1786,2017-11-07,1868,84,3,-80.0,848.0,2017-11-07
1759,1787,2017-11-08,1869,84,3,-81.0,846.0,2017-11-08
1760,1788,2017-11-09,1870,85,3,-81.0,845.0,2017-11-09
1761,1789,2017-11-10,1871,85,3,-80.0,844.0,2017-11-10
1762,1791,2017-11-11,1872,86,3,-79.0,843.0,2017-11-11
1763,1790,2017-11-12,1873,86,3,-79.0,842.0,2017-11-12
1764,1792,2017-11-13,1874,86,3,-80.0,840.0,2017-11-13
1765,1793,2017-11-14,1875,87,3,-79.0,839.0,2017-11-14
1766,1794,2017-11-15,1876,87,3,-79.0,838.0,2017-11-15
1767,1797,2017-11-16,1877,88,3,-79.0,837.0,2017-11-16
1768,1795,2017-11-17,1878,88,3,-79.0,835.0,2017-11-17
1769,1796,2017-11-18,1879,89,3,-79.0,834.0,2017-11-18
1770,1798,2017-11-19,1880,89,3,-79.0,833.0,2017-11-19
1771,1803,2017-11-20,1881,90,4,-79.0,832.0,2017-11-20
1772,1801,2017-11-21,1882,90,4,-78.0,831.0,2017-11-21
1773,1800,2017-11-22,1883,91,4,-78.0,830.0,2017-11-22
1774,1799,2017-11-23,1884,91,4,-79.0,829.0,2017-11-23
1775,1804,2017-11-24,1885,91,4,-79.0,827.0,2017-11-24
1776,1805,2017-11-25,1886,92,4,-79.0,826.0,2017-11-25
1777,1802,2017-11-26,1887,92,4,-79.0,824.0,2017-11-26
1778,1807,2017-11-27,1888,93,4,-79.0,823.0,2017-11-27
1779,1806,2017-11-29,1889,93,4,-80.0,822.0,2017-11-29
1780,1808,2017-11-30,1890,94,4,-79.0,821.0,2017-11-30
1781,1810,2017-12-01,1891,94,4,-80.0,819.0,2017-12-01
1782,1809,2017-12-02,1892,95,4,-81.0,817.0,2017-12-02
1783,1812,2017-12-03,1893,95,4,-79.0,816.0,2017-12-03
1784,1811,2017-12-04,1894,96,4,-79.0,815.0,2017-12-04
1785,1814,2017-12-05,1895,96,4,-78.0,814.0,2017-12-05
1786,1813,2017-12-06,1896,96,4,-79.0,812.0,2017-12-06
1787,1817,2017-12-07,1897,97,4,-80.0,811.0,2017-12-07
1788,1816,2017-12-08,1898,97,4,-81.0,810.0,2017-12-08
1789,1815,2017-12-09,1899,98,4,-81.0,808.0,2017-12-09
1790,1818,2017-12-10,1900,98,4,-81.0,807.0,2017-12-10
1791,1819,2017-12-11,1901,99,4,-81.0,806.0,2017-12-11
1792,1820,2017-12-12,1902,99,4,-79.0,804.0,2017-12-12
1793,1821,2017-12-13,1903,100,4,-78.0,803.0,2017-12-13
1794,1822,2017-12-14,1904,100,4,-79.0,801.0,2017-12-14
1795,1823,2017-12-15,1905,101,4,-80.0,800.0,2017-12-15
1796,1824,2017-12-16,1906,101,4,-79.0,799.0,2017-12-16
1797,1825,2017-12-17,1907,101,4,-79.0,798.0,2017-12-17
1798,1826,2017-12-18,1908,102,4,-79.0,796.0,2017-12-18
1799,1827,2017-12-19,1909,102,4,-80.0,795.0,2017-12-19
1800,1828,2017-12-20,1910,103,4,-80.0,794.0,2017-12-20
1801,1833,2017-12-21,1911,103,4,-79.0,792.0,2017-12-21
1802,1832,2017-12-22,1912,104,4,-80.0,791.0,2017-12-22
1803,1830,2017-12-23,1913,104,4,-79.0,791.0,2017-12-23
1804,1834,2017-12-24,1914,105,4,-78.0,790.0,2017-12-24
1805,1835,2017-12-25,1915,105,4,-78.0,788.0,2017-12-25
1806,1829,2017-12-26,1916,106,4,-79.0,787.0,2017-12-26
1807,1831,2017-12-27,1917,106,4,-80.0,786.0,2017-12-27
1808,1839,2017-12-28,1918,107,4,-77.0,784.0,2017-12-28
1809,1836,2017-12-29,1919,107,4,-77.0,783.0,2017-12-29
1810,1837,2017-12-30,1920,108,4,-77.0,782.0,2017-12-30
1811,1838,2017-12-31,1921,108,4,-78.0,781.0,2017-12-31
1812,1840,2018-01-01,1922,108,4,-79.0,780.0,2018-01-01
1813,1842,2018-01-02,1923,109,4,-77.0,778.0,2018-01-02
1814,1841,2018-01-03,1924,109,4,-78.0,777.0,2018-01-03
1815,1844,2018-01-05,1925,110,4,-79.0,777.0,2018-01-05
1816,1843,2018-01-06,1926,110,4,-80.0,775.0,2018-01-06
1817,1845,2018-01-07,1927,111,4,-79.0,774.0,2018-01-07
1818,1847,2018-01-08,1928,111,4,-78.0,773.0,2018-01-08
1819,1846,2018-01-09,1929,112,4,-79.0,771.0,2018-01-09
1820,1848,2018-01-10,1930,112,4,-79.0,770.0,2018-01-10
1821,1849,2018-01-11,1931,113,4,-79.0,770.0,2018-01-11
1822,1850,2018-01-12,1932,113,4,-79.0,768.0,2018-01-12
1823,1852,2018-01-13,1933,114,4,-78.0,767.0,2018-01-13
1824,1851,2018-01-14,1934,114,4,-79.0,766.0,2018-01-14
1825,1853,2018-01-15,1935,115,4,-80.0,765.0,2018-01-15
1826,1855,2018-01-16,1936,115,4,-79.0,764.0,2018-01-16
1827,1854,2018-01-17,1937,116,4,-80.0,763.0,2018-01-17
1828,1859,2018-01-18,1938,116,4,-78.0,762.0,2018-01-18
1829,1857,2018-01-19,1939,116,4,-78.0,760.0,2018-01-19
1830,1858,2018-01-20,1940,117,4,-77.0,759.0,2018-01-20
1831,1856,2018-01-21,1941,117,4,-77.0,758.0,2018-01-21
1832,1860,2018-01-22,1942,118,4,-78.0,757.0,2018-01-22
1833,1863,2018-01-23,1943,118,4,-78.0,756.0,2018-01-23
1834,1861,2018-01-24,1944,119,4,-80.0,755.0,2018-01-24
1835,1862,2018-01-25,1945,119,4,-78.0,754.0,2018-01-25
1836,1864,2018-01-26,1946,120,5,-79.0,753.0,2018-01-26
1837,1865,2018-01-27,1947,120,5,-78.0,751.0,2018-01-27
1838,1866,2018-01-28,1948,121,5,-78.0,752.0,2018-01-28
1839,1867,2018-01-29,1949,121,5,-78.0,751.0,2018-01-29
1840,1868,2018-01-30,1950,122,5,-79.0,750.0,2018-01-30
1841,1869,2018-01-31,1951,122,5,-77.0,749.0,2018-01-31
1842,1871,2018-02-01,1952,123,5,-80.0,748.0,2018-02-01
1843,1870,2018-02-02,1953,123,5,-78.0,747.0,2018-02-02
1844,1872,2018-02-03,1954,124,5,-77.0,745.0,2018-02-03
1845,1873,2018-02-04,1955,124,5,-77.0,745.0,2018-02-04
1846,1879,2018-02-05,1956,125,5,-79.0,744.0,2018-02-05
1847,1875,2018-02-06,1957,125,5,-77.0,742.0,2018-02-06
1848,1874,2018-02-07,1958,126,5,-77.0,741.0,2018-02-07
1849,1878,2018-02-08,1959,126,5,-78.0,740.0,2018-02-08
1850,1876,2018-02-09,1960,127,5,-78.0,740.0,2018-02-09
1851,1877,2018-02-11,1961,127,5,-77.0,740.0,2018-02-11
1852,1880,2018-02-12,1962,128,5,-78.0,738.0,2018-02-12
1853,1881,2018-02-13,1963,128,5,-77.0,737.0,2018-02-13
1854,1882,2018-02-14,1964,129,5,-76.0,736.0,2018-02-14
1855,1883,2018-02-15,1965,129,5,-76.0,735.0,2018-02-15
1856,1884,2018-02-16,1966,130,5,-77.0,735.0,2018-02-16
1857,1885,2018-02-17,1967,130,5,-76.0,734.0,2018-02-17
1858,1886,2018-02-18,1968,131,5,-76.0,732.0,2018-02-18
1859,1887,2018-02-19,1969,131,5,-76.0,732.0,2018-02-19
1860,1888,2018-02-20,1970,132,5,-77.0,731.0,2018-02-20
1861,1890,2018-02-21,1971,132,5,-78.0,731.0,2018-02-21
1862,1891,2018-02-22,1972,133,5,-78.0,730.0,2018-02-22
1863,1889,2018-02-23,1973,133,5,-78.0,730.0,2018-02-23
1864,1892,2018-02-24,1974,134,5,-77.0,729.0,2018-02-24
1865,1894,2018-02-25,1975,134,5,-76.0,729.0,2018-02-25
1866,1893,2018-02-26,1976,135,5,-77.0,728.0,2018-02-26
1867,1895,2018-02-27,1977,135,5,-77.0,727.0,2018-02-27
